Company Name,Position,Skills Required,Experience,Others ,Work Type,Company Overview
Programming Hero,Digital marketing,"Google Analytics, data analysis, KPI tracking, A/B testing, data visualization (e.g., Tableau), reporting, conversion rate optimization, problem-solving",2,,Onsite,Startup environments often come with financial and structural instability compared to established companies.
Programming Hero,Digital marketing,"Influencer outreach, campaign coordination, relationship management, content collaboration, social media trends, negotiation skills, performance tracking, communication",1,,Onsite,"Due to the dynamic nature of the work, you might not get to focus deeply on specific technical skills."
Programming Hero,Digital marketing,"Brand strategy, visual identity development, market research, storytelling, cross-channel campaign management, customer engagement, creative collaboration",1,,Onsite,"Compared to larger tech firms, startups might offer lower salaries initially, though growth potential exists."
Programming Hero,React developer,"React.js, JavaScript, HTML, CSS, Redux, state management, REST APIs, Git, responsive design, UI/UX collaboration",2,,Onsite,This is the largest programming learning platform in Bangladesh every year around 8k people learn programming from Programming Hero.
Programming Hero,React developer,"React Hooks, Tailwind CSS, responsive design, Git, REST APIs, Jest for testing, UI/UX collaboration",2,,Onsite,"this is a huge number and Programming Hero has achieved this by their behavior, Honesty, and Strictness."
Programming Hero,React developer,"React.js, JavaScript, Node.js, Express.js, MongoDB, REST APIs, GraphQL, Git, Webpack, authentication (JWT/OAuth), state management (Redux/Context API)",2,,Onsite,"an amazing place where every worker stays like family members, this is the best part of this company."
Programming Hero,React developer,"React.js, JavaScript, React Hooks, performance profiling, lazy loading, code splitting, TypeScript, Redux Toolkit, Vite, debugging, browser optimization",2,,Onsite,needs to expand more as it has the potential to be a tech giant in Bangladesh.
Programming Hero,Software engineer,"C#, ASP.NET MVC, Entity Framework, LINQ, Oracle database basics, RESTful API development, Git & GitHub",2,,Onsite,CEO will listen to you and try to implement your feedback.
Programming Hero,Software engineer,".NET Core, Dependency injection, Razor views, SQL queries & stored procedures, AngularJS basics, Responsive design",2,,Onsite,Your upper management may not be ideal as they will be with you regularly but will try to impose their ideas more than focusing on what is truly needed.
Programming Hero,Software engineer,"Object-oriented programming in C#, Design patterns (Repository, Singleton), Unit testing with MSTest/NUnit, Debugging tools, SDLC understanding",3,,Onsite,Salary increment in too low.
Programming Hero,Software engineer,"ASP.NET Web API, JSON & XML serialization, Middleware usage, Error handling strategies, Performance optimization, Code refactoring",3,,Onsite,"During the annual retreat, managers will receive better rooms and facilities."
Programming Hero,Web developer,"HTML5, CSS3, JavaScript, Node.js, Express.js, MongoDB, REST APIs, Git, responsive design, Tailwind CSS, basic UI/UX principles, Webpack",1,,Onsite,Timely salary given by the org
Programming Hero,Frontend developer,"React.js, JavaScript (ES6+), HTML5, CSS3, Redux, React Hooks, Figma, Tailwind CSS, accessibility (WCAG), Git, UI testing (Cypress), responsive design",2,,Onsite,Learning mindset and growth possibility
Programming Hero,Frontend developer,"React.js, JavaScript, TypeScript, React Hooks, performance optimization, lazy loading, code splitting, Vite, Redux Toolkit, browser debugging, Jest",1,,Onsite,Friendly and supportive colleagues and also it is a remote job
Programming Hero,Product manager,"Product roadmapping, Agile/Scrum, user story writing, market research, stakeholder communication, JIRA, analytics (Google Analytics/Tableau), UX research, prioritization frameworks (RICE)",2,,Onsite,All things are good to go
Programming Hero,Software engineer,"Debugging & troubleshooting, Memory leak detection, Logging frameworks (log4net/Serilog), Application monitoring basics, Refactoring legacy code",2,,Onsite,Very friendly
Programming Hero,Software engineer,"Software architecture principles, Layered architecture, Collaborating with cross-functional teams, Technical support skills, SDLC documentation",1,,Onsite,very flexible if you ask for leaves
Programming Hero,Software engineer,"Python, Java, Node.js, REST APIs, GraphQL, SQL (MySQL/PostgreSQL), Docker, AWS, unit testing (PyTest), Git, Agile methodologies",0,,Onsite,pays salary at 29th of the running month
Programming Hero,Software engineer,"Python, TensorFlow, PyTorch, data structures, algorithms, scikit-learn, data preprocessing, cloud ML services (AWS SageMaker), Git, Jupyter Notebooks",2,,Onsite,Need to be active all day
Programming Hero,Software engineer,"Python, Bash, CI/CD (Jenkins, GitHub Actions), Kubernetes, AWS, monitoring tools (Prometheus), infrastructure as code (Terraform), Git, Agile practices",1,,Onsite,Poor work life balance
Programming Hero,Web developer,"React.js, JavaScript (ES6+), HTML5, CSS3, Redux, React Hooks, Tailwind CSS, Git, Jest, responsive design, Figma, UI/UX collaboration",1,,Onsite,Outstanding remote work environment with seamless virtual workspace and reliable tools for collaboration.
Programming Hero,Web developer,"HTML5, CSS3, JavaScript, Node.js, Express.js, MongoDB, REST APIs, Git, Tailwind CSS, authentication (JWT), Webpack, basic UI/UX",0,,Onsite,"Strong focus on work-life balance with flexible schedules and a supportive, inclusive culture."
Programming Hero,Web developer,"WordPress, PHP, MySQL, SEO optimization, Git, responsive design, Elementor, content management, basic UX",0,,Onsite,"Ample opportunities for professional growth through access to online courses, workshops, and mentorship."
Programming Hero,Web developer,"JavaScript, React, Node.js, Stripe/PayPal APIs, MongoDB, Git, Tailwind CSS, responsive design, SEO, shopping cart implementation",0,,Remote,"Diverse and exciting projects across various industries, allowing work on cutting-edge technologies."
Programming Hero,Web developer,"TypeScript, Vite, performance optimization, lazy loading, code splitting, Redux Toolkit, browser debugging, Git, Jest",1,,Remote,"Competitive compensation and benefits, including comprehensive health insurance and flexible vacation policies."
Programming Hero,Web developer,"CSS3, JavaScript, React, Progressive Web Apps (PWA), responsive design, Tailwind CSS, Git, Lighthouse, mobile-first design, service workers",1,,Remote,"Encourages creativity and autonomy in decision-making, fostering innovative problem-solving."
Programming Hero,Web developer,,1,,Remote,Regular check-ins and virtual social events maintain strong team camaraderie in a remote setup.
Programming Hero,Web developer,,2,,Remote,"Leadership and senior developers are approachable, providing valuable guidance and support."
Programming Hero,Web developer,,1,,Remote,Generous retirement plan and fair compensation reflect the company’s value for employee contributions.
Programming Hero,Web developer,,1,,Remote,Highly recommended for web developers seeking a rewarding and fulfilling remote work experience.
Programming Hero,Technical support,,2,,Remote,Remote work Flexible time Eid Bonus
Programming Hero,Font end developer,,2,,Remote,"very sensible, attentive and well mannered"
Programming Hero,Font end developer,,3,,Remote,All are well-behaved and friendly
Programming Hero,Mern stack developer,,3,,Remote,This is very good company. Employee are most friendly.
Programming Hero,Mern stack developer,,2,,Remote,This company's main focus is user satisfaction.
Programming Hero,Growth strategist,,1,,Remote,"usually in a startup there are so many Delima, politics, and other similar stuff but in PH,"
Programming Hero,Growth strategist,,0,,Remote,"everything is very transparent, everyone has the freedom of speech, share ideas(sometimes not everyone's idea gets executed due to different bindings"
Programming Hero,Growth strategist,,1,,Remote,"overall as a startup, there is a hassle but it's like a roller coaster, it seems very scary but enjoyable as nerve breaking."
Programming Hero,Python programmer,,1,,Remote,I can work from home
Programming Hero,Python programmer,,2,,Remote,Flexibility to work anytime on a day
Programming Hero,Python programmer,,3,,Remote,Colleagues are very friendly
Programming Hero,Python programmer,,3,,Remote,They let me fall and fail in my tasks and give me the scope of improvement
Programming Hero,Python programmer,,3,,Remote,I cannot learn from my senior colleagues
Programming Hero,Python programmer,,2,,Remote,Knowing each other is a bit difficult in WFH culture
Commure,Deployment engineer,,2,,Remote,Manager's heavily support internal talent.
Commure,Deployment engineer,,1,,Remote,Still growing as a business but growing strong
Commure,Software engineer,,1,,Remote,High impact in a very importand industry
Commure,Software engineer,,1,,Remote,exciting vision to build the first healthcare OS.
Commure,Software engineer,,2,,Remote,The free hoodie I received.
Commure,Software engineer,,2,,Remote,Great Pay Decent Culture Good Benefits
Commure,Software engineer,,2,,Remote,Management was sometimes good sometimes bad
Commure,Software engineer,,2,,Remote,"They fired everyone in the company that I worked for that got acquired by them. If you get acquired by commure, get your resume ready"
Commure,Software developer,,0,,Remote,"OK pay. I got merged in from a smaller company, and my team was really not for me."
Commure,Software developer,,1,,Remote,Not inclusive
Commure,Software developer,,1,,Remote,No communication
Commure,Software developer,,1,,Remote,Fired in mass layoff when acquired
Commure,Technical support engineer,,0,,Remote,Good projection! The company outlook is great
Commure,Security engineer,,1,,Remote,"Really smart people, opportunity to learn Rust, and good medical benefits."
Commure,Security engineer,,1,,Remote,Very unfocused management
Commure,Security engineer,,2,,Remote,No clear direction was given as to how to make the company profitable.
Commure,Security engineer,,2,,Remote,"The initial vision of the founders was good, but it was jettisoned about midway through my brief tenure, and then it just became clear that there was no plan B."
Commure,Deployment manager,,3,,Remote,Work on something innovative and meaningful
Commure,Deployment manager,,3,,Remote,Indecisive upper management Consent turnover No bonuses for exceeding expectations
Commure,Deployment manager,,2,,Remote,"Unqualified management, toxic environment, low salary"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
SELISE Digital Platforms,Software engineer,"Java, Python, C#, JavaScript, TypeScript, C++, Go",2,,,"Frienly environment, Flexible, work from home"
SELISE Digital Platforms,Software engineer,"Frameworks & libraries: Spring, .NET Core, Django, Flask, React.js, Angular, Vue.js, Node.js, Express.js",2,,,"Pay less, extra work etc"
SELISE Digital Platforms,Software engineer,"Object-Oriented Programming (OOP), SOLID principles, Design patterns, Modular architecture, Layered architecture",1,,,"SELISE is a goldmine for personal and professional growth. The company offers challenging projects in cutting-edge domains like advanced computing, AI, data science, and software engineering, which allowed me to skyrocket my career."
SELISE Digital Platforms,Software engineer,"Database systems: MySQL, PostgreSQL, Oracle, SQL Server, MongoDB, Redis, Cassandra, Data modeling",2,,,"The work culture here is empowering, fostering collaboration and innovation. You are given the freedom to take ownership of your work, which is both motivating and fulfilling."
SELISE Digital Platforms,Software engineer,"API development: RESTful APIs, GraphQL, gRPC, API documentation (Swagger, OpenAPI), API versioning",2,,,"With branches in five countries, SELISE provides a global platform to interact with diverse teams and clients, adding an international flavor to your career."
SELISE Digital Platforms,Software engineer,"Front-end basics: HTML5, CSS3, Responsive design, Bootstrap, Tailwind CSS, Flexbox, CSS Grid",1,,,"The dynamic nature of projects might feel overwhelming at times, but it’s an excellent opportunity for those who thrive on challenges."
SELISE Digital Platforms,Software engineer,"Testing: Unit testing, Integration testing, System testing, End-to-end (E2E) testing, TDD, BDD, Tools like JUnit, NUnit, Jest, Mocha",2,,,"SELISE sets the bar high for performance, which can be intimidating initially but ultimately drives excellence."
SELISE Digital Platforms,Software engineer,"CI/CD: Jenkins, GitLab CI, GitHub Actions, Travis CI, CircleCI, Deployment pipelines, Automation scripts",1,,,Pays well
SELISE Digital Platforms,Software engineer,"Containerization & orchestration: Docker, Kubernetes basics, Helm, Compose files",2,,,Increment policy is good.
SELISE Digital Platforms,Software engineer,"Cloud services: AWS, Azure, GCP, Serverless basics, Deployment to cloud, Cloud storage",0,,,Hybrid office hours with flexible timing.
SELISE Digital Platforms,Software engineer,"Version control: Git, GitHub, GitLab, Branching strategies, Merge requests, Code reviews, Tagging, Release management",0,,,Business analysts own the software team. Sometimes they force you to develop some illogical features.
SELISE Digital Platforms,Associate software engineer,"Programming languages: Java, Python, C#, JavaScript, TypeScript, Basic C++",0,,,Great place to start your career
SELISE Digital Platforms,Associate software engineer,"Frameworks & libraries: Spring Boot, .NET Core basics, Django basics, Node.js, React.js, Angular basics",1,,,Not a good place to stay too long as growth is stagnant
SELISE Digital Platforms,Associate software engineer,"Object-Oriented Programming (OOP), SOLID principles, Basic design patterns, Modular code structure",2,,,Competitive salary packages and benefits reflect the company’s commitment to valuing its employees.
SELISE Digital Platforms,Associate software engineer,"Database fundamentals: SQL (MySQL, PostgreSQL, SQLite), NoSQL basics (MongoDB), CRUD operations, Data modeling basics",1,,,Timely salary
SELISE Digital Platforms,Associate software engineer,"API development basics: RESTful API design, JSON handling, API documentation (Swagger), HTTP methods (GET, POST, PUT, DELETE)",2,,,Some units have great work culture
SELISE Digital Platforms,Associate software engineer,"Front-end basics: HTML5, CSS3, Responsive design, Bootstrap, Flexbox, CSS Grid",1,,,A bit lower salary range than other top level companies
SELISE Digital Platforms,Associate software engineer,"Version control: Git, GitHub, GitLab, Basic branching, Pull requests, Merge conflict resolution",2,,,Hybrid work environment
SELISE Digital Platforms,Associate software engineer,"Testing basics: Unit testing, Integration testing, Writing simple test cases, Tools like JUnit, NUnit, Jest",1,,,Initiatives like SELISE Academy and training programs help employees stay ahead in their fields and become well-rounded professionals.
SELISE Digital Platforms,Associate software engineer,"Build tools: Maven, Gradle, npm, Basic knowledge of Webpack and Babel",2,,,"Free breakfast, lunch and snacks"
SELISE Digital Platforms,Associate software engineer,"Agile & Scrum basics: Daily stand-ups, Sprint planning, Backlog grooming, User stories, Task estimation",1,,,Flexible working hours
SELISE Digital Platforms,Software quality assurance engineer,"Manual testing, Functional testing, Regression testing, Integration testing, System testing, Smoke testing, Sanity testing",2,,,"The company respects individual backgrounds, accommodates unique personal situations, and ensures a healthy work-life balance."
SELISE Digital Platforms,Software quality assurance engineer,"Test case design, Test scenario creation, Test plan writing, Test execution, Test summary reports",1,,,"Don't have festival bonus, you only get one bonus of the amount of your salary, at the end of your hr year."
SELISE Digital Platforms,Software quality assurance engineer,"Bug tracking, Defect reporting, Issue prioritization, Tools like Jira, Bugzilla, ClickUp, Asana",2,,,No oiling needed for seniors
SELISE Digital Platforms,Software quality assurance engineer,"API testing, Postman, SoapUI, REST-assured, JSON validation, HTTP status code checks",1,,,Indoor games
SELISE Digital Platforms,Software quality assurance engineer,"Performance testing basics, JMeter, Load testing, Stress testing, Reporting performance metrics",2,,,Developers are cooperative
SELISE Digital Platforms,Software quality assurance engineer,"Version control basics: Git, GitHub, GitLab, Branching, Commit, Pull requests",1,,,Industry standard salary
SELISE Digital Platforms,Software quality assurance engineer,"CI/CD integration basics, Jenkins, GitLab CI, Running automated tests in pipelines",2,,,So many documentation not needed
SELISE Digital Platforms,Software quality assurance engineer,"Test cases, Test plans, Bug reports, Traceability matrix, Release notes",1,,,Work from home opportunity
SELISE Digital Platforms,Software quality assurance engineer,"Agile methodology: Scrum participation, Daily stand-ups, Sprint planning, Retrospectives, User story review",0,,,Team members are friendly
SELISE Digital Platforms,Software quality assurance engineer,"SQL basics for data validation, Writing simple queries, Data integrity checks, Database testing",0,,,Salary increment is slow
SELISE Digital Platforms,Software quality assurance engineer,"Familiarity with SDLC & STLC, Requirement analysis, Test strategy development, Risk-based testing",0,,,Food is average
SELISE Digital Platforms,Software quality assurance engineer,"Problem-solving, Analytical thinking, Detail-oriented mindset, Time management, Critical thinking",0,,,No transport facility
SELISE Digital Platforms,Software quality assurance engineer,"Communication skills, Collaboration with developers & product teams, Stakeholder reporting, Presenting findings",0,,,Online attendance correction fine 20 tk for each day
SELISE Digital Platforms,Business analyst,"Requirement gathering, Requirement analysis, Requirement documentation, Stakeholder interviews, Workshops facilitation",1,,,Everyone is eager to help.
SELISE Digital Platforms,Business analyst,"Business process modeling, Process mapping, BPMN basics, As‑is and To‑be analysis, Gap analysis",1,,,"No matter what time you face a problem, someone is always ready to help."
SELISE Digital Platforms,Business analyst,"Functional specifications, Technical specifications, User stories, Acceptance criteria, Use cases",2,,,"Do not force on timely delivery, force on quality work."
SELISE Digital Platforms,Business analyst,"Data analysis, SQL basics, Data validation, Data profiling, Reporting requirements",1,,,Flexible Work Arrangements
SELISE Digital Platforms,Business analyst,"Wireframing, Prototyping, Mockups, Tools like Balsamiq, Figma, Sketch, Axure",2,,,Unit Head is not good especially (academy)
SELISE Digital Platforms,Business analyst,"Process flows, Flowcharts, Swimlane diagrams, Data flow diagrams (DFD), UML basics",1,,,Limited Mentorship or Support
SELISE Digital Platforms,Business analyst,"JIRA, Confluence, ClickUp, Trello, Microsoft Visio, Lucidchart",2,,,Lack of Ownership
SELISE Digital Platforms,Business analyst,"Collaboration with developers, QA teams, Product managers, UX/UI designers, Clients",1,,,"The main framework or codebase is good, Freshers or juniors can learn a lot about the microservice architecture, distributed transactions, etc."
SELISE Digital Platforms,Business analyst,"Testing support: User acceptance testing (UAT), Test plan review, Test case validation, Defect triage",2,,,"Talented and experienced people work here,flexible work hour and very friendly environment to work in."
SELISE Digital Platforms,Business analyst,"Agile methodology, Scrum ceremonies, Backlog refinement, Sprint planning, Kanban basics",1,,,Toxic Work Culture
SELISE Digital Platforms,Business analyst,"BRD (Business Requirements Document), FRD (Functional Requirements Document), SRS, Traceability matrix",1,,,The managemenet needs to be more organized and project mangers could be more professional rather than just being a translator.
SELISE Digital Platforms,Business analyst,"Analytical thinking, Problem‑solving, Critical thinking, Attention to detail, Prioritization",0,,,Great place to learn about tech in the early stage of your career
SELISE Digital Platforms,Associate business analyst,"Requirement gathering basics, Requirement documentation, Stakeholder interviews, Note-taking, Clarification sessions",0,,,Management are not known for showing empathy towards employees
SELISE Digital Platforms,Associate business analyst,"User stories, Acceptance criteria, Functional specifications basics, Use case creation, Basic process documentation",0,,,"Good environment, Flexibility, Hybrid mode, On time salary"
SELISE Digital Platforms,Associate business analyst,"Business process mapping, As‑is and To‑be analysis, Gap analysis basics, Simple flowcharts",0,,,"ost of the projects are built on top of one customized framework, so after getting knowledge of this ecosystem, developers need to do the same type of development again and again."
SELISE Digital Platforms,Associate business analyst,"Data analysis basics, Reading reports, Data validation, Identifying data trends, SQL query basics",0,,,"Learning curve high, can gain many skill"
SELISE Digital Platforms,Associate business analyst,"Wireframing, Creating simple mockups, Tools like Balsamiq, Figma basics, Lucidchart diagrams",1,,,Demotivating if can't keep pace with others
SELISE Digital Platforms,Associate business analyst,"Collaboration with developers, QA teams, Senior analysts, Product managers, Clients",2,,,growth and learning advanced responsibilities
SELISE Digital Platforms,Associate business analyst,"JIRA basics, Confluence, ClickUp, Trello, Microsoft Visio basics",2,,,frequent shuffling no work-life balance
SELISE Digital Platforms,Associate business analyst,"Support UAT: Preparing test scenarios, Reviewing test cases, Collecting feedback, Documenting defects",2,,,Good salary and benefits also time flexible.
SELISE Digital Platforms,Associate business analyst,"Agile basics: Daily stand‑ups, Sprint planning, Retrospectives, User story grooming, Kanban basics",1,,,Unit management issues. Reviews issues
SELISE Digital Platforms,Associate business analyst,"Documentation: Meeting minutes, Requirement summaries, BRD basics, Traceability matrix basics",1,,,"Establish company, allow work from home"
SELISE Digital Platforms,Associate business analyst,"Communication skills, Active listening, Presentation support, Clarifying requirements, Stakeholder follow‑ups",1,,,make permanent work from home facility
SELISE Digital Platforms,Associate business analyst,"Analytical thinking, Problem‑solving mindset, Detail orientation, Time management, Task prioritization",1,,,"friendly Environment, Good Communication, Good Salary"
SELISE Digital Platforms,Associate business analyst,"Understanding SDLC basics, STLC basics, Project lifecycle awareness, Change request tracking",1,,,"Lots of opportunities to learn, obviously for the engineers but also for business and product oriented people."
SELISE Digital Platforms,Associate business analyst,"Learning domain knowledge, Staying updated on project context, Asking clarifying questions, Curiosity",1,,,WFH is very flexible.Team trip and fund is also available.
SELISE Digital Platforms,Associate business analyst,"Continuous learning: Exploring new BA tools, Improving documentation skills, Shadowing senior analysts, Attending workshops",1,,,Team management is not so good.
Therap (Bd) Ltd.,Software engineer,"Java, Python, C#, JavaScript, TypeScript, C++, Go",1,,,Good opportunities for learning as a new recruit
Therap (Bd) Ltd.,Software engineer,"Spring Boot, .NET Core, Django, Flask, React.js, Angular, Vue.js, Node.js, Express.js",2,,,Salary is good but not other benefits
Therap (Bd) Ltd.,Software engineer,"Object-Oriented Programming (OOP), SOLID principles, Design patterns, Modular design, Clean architecture",1,,,Good starting salary and timely given. Transportation facility.
Therap (Bd) Ltd.,Software engineer,"API development: RESTful APIs, GraphQL, gRPC basics, API versioning, Swagger / OpenAPI documentation",2,,,"Free breakfast, lunch and snacks. Clean environment."
Therap (Bd) Ltd.,Software engineer,"SQL (MySQL, PostgreSQL, Oracle), NoSQL (MongoDB, Redis, Cassandra), Data modeling, Query optimization",1,,,"There are huge dirty politics by a specific group where they are busy for impressions with top levels and pressurizing juniors, and takes full credits getting high payrise consistently, while backstabbing juniors during failures."
Therap (Bd) Ltd.,Software engineer,"HTML5, CSS3, Responsive design, Flexbox, CSS Grid, Bootstrap, Tailwind CSS",2,,,Only the initial salary for fresher
Therap (Bd) Ltd.,Software engineer,"Build tools & dependency managers: Maven, Gradle, npm, Yarn, Webpack, Vite",1,,,Obsessed DU toppers can't move past their institutional and class rank pride.
Therap (Bd) Ltd.,Software engineer,"Git, GitHub, GitLab, Branching strategies, Merge requests, Code reviews, Tagging",2,,,"Avoid real work like product R&D; instead, they flood time into meaningless tasks to look busy."
Therap (Bd) Ltd.,Software engineer,"Unit testing, Integration testing, Test-driven development (TDD), Tools like JUnit, NUnit, Jest, Mocha",1,,,Fuel workplace toxicity by defaming other institutions all
Therap (Bd) Ltd.,Software engineer,"CI/CD pipelines: Jenkins, GitLab CI, GitHub Actions, Build automation, Deployment scripting, Monitoring basics",0,,,Glorifying after work hours in-spite of having family burdens. No extra compensation for extra hours. Very cheap mentality from the seniors and team leads with very very poor work ethics and managements. No token of appreciation.
Therap (Bd) Ltd.,Software engineer,"AWS, Azure, GCP, Cloud storage, Serverless functions, Deployment practices",0,,,HR should be priotized more than Team Leader
Therap (Bd) Ltd.,Machine learning engineer,"Machine learning algorithms, Supervised learning, Unsupervised learning, Ensemble methods, Model evaluation",0,,,"Good starting salary, provides lunch and transportation."
Therap (Bd) Ltd.,Machine learning engineer,"Deep learning, Neural networks, CNNs, RNNs, LSTMs, Transformers, Attention mechanisms",0,,,"I’ve been working at this company for some time, and unfortunately, my experience has been far from positive."
Therap (Bd) Ltd.,Machine learning engineer,"rogramming: Python, R basics, Bash scripting, Java basics for ML pipelines",0,,,"good starting salary, food, transport"
Therap (Bd) Ltd.,Machine learning engineer,"Libraries & frameworks: scikit-learn, TensorFlow, Keras, PyTorch, XGBoost, LightGBM",1,,,Steal credit shamelessly.
Therap (Bd) Ltd.,Machine learning engineer,"Data preprocessing, Feature engineering, Data cleaning, Handling missing data, Data normalization",0,,,Good Starting Salary
Therap (Bd) Ltd.,Machine learning engineer,"Data analysis tools: Pandas, NumPy, SciPy, Exploratory Data Analysis (EDA), Visualization (Matplotlib, Seaborn, Plotly)",2,,,Salary Increases based on performane.
Therap (Bd) Ltd.,Machine learning engineer,"NLP basics: Tokenization, Embeddings (Word2Vec, GloVe, BERT), Text preprocessing, Sentiment analysis",1,,,Low to Moderate Increment
Therap (Bd) Ltd.,Machine learning engineer,"Computer vision basics: Image preprocessing, Augmentation, Transfer learning, OpenCV basics",1,,,Work culture is monotonous. Cold
Therap (Bd) Ltd.,Machine learning engineer,"Model deployment: Flask, FastAPI, Docker, Model packaging, REST API creation",2,,,there is work life balance
Therap (Bd) Ltd.,Machine learning engineer,"MLOps basics: MLflow, Airflow, Pipeline automation, Model versioning, Experiment tracking",1,,,Many people just go to other company or abroad because of these office politics.
Therap (Bd) Ltd.,Machine learning engineer,"AWS SageMaker, Google AI Platform, Azure ML, GPU/TPU usage, Cloud deployment basics",2,,,I can get work life balance at this company.
Therap (Bd) Ltd.,Associate training and content specialist,"Content creation, Curriculum development, Learning material design, Lesson planning, Script writing",1,,,the salary increment is very less
Therap (Bd) Ltd.,Associate training and content specialist,"Presentation design, Slide decks, Infographics, Visual storytelling, Canva basics, PowerPoint advanced features",2,,,Good work environment. Good benefits
Therap (Bd) Ltd.,Associate training and content specialist,"E-learning tools: Articulate Storyline basics, Adobe Captivate basics, SCORM, LMS familiarity (Moodle, TalentLMS)",1,,,"Office politics, discriminatory review, imbalanced pay"
Therap (Bd) Ltd.,Associate training and content specialist,"Video editing basics: Camtasia, Adobe Premiere Pro basics, Screen recording, Voice-over editing",2,,,Excellent work environment and friendly employees
Therap (Bd) Ltd.,Associate training and content specialist,"Training delivery basics, Instructor-led training (ILT), Virtual classroom support, Webinar coordination, Workshop facilitation",2,,,"Toxic team lead, biasness, you can't take any leave, even though you complete all the tasks assigned to you they will still tell you that ""you do nothing""."
Therap (Bd) Ltd.,Associate training and content specialist,"Assessment creation, Quizzes, Surveys, Knowledge checks, Post-training evaluation",2,,,"Mixed Experience, good food, convenient office hours"
